utseconds, gps_lat, gps_lon, gps_alt, AOA, T_CAPS, T_MMS, qc_CAPS, qc_MMS, ps_CAPS, ps_MMS, PAS_CAPS, TAS_MMS
58924, 23.25892, -120.51730, 9571.86, 2.04, 266.51, 245.66, 342.794, 308.281, 99.00, 140.83, 193.42, 236.68
58924, 23.25682, -120.51701, 9576.14, 2.04, 265.48, 245.62, 342.542, 308.100, 99.09, 140.78, 193.18, 236.69
58924, 23.25467, -120.51670, 9580.51, 2.02, 266.17, 245.60, 341.535, 307.940, 99.00, 140.58, 193.60, 236.59
58924, 23.25259, -120.51671, 9584.54, 1.94, 265.95, 245.56, 341.787, 307.763, 99.00, 140.48, 193.46, 236.55
58924, 23.25045, -120.51673, 9588.39, 1.92, 265.70, 245.55, 341.535, 307.640, 99.35, 140.31, 193.72, 236.46
58924, 23.24835, -120.51675, 9591.87, 1.89, 265.41, 245.54, 341.283, 307.513, 98.92, 140.17, 193.31, 236.40
58924, 23.24624, -120.51676, 9594.87, 1.94, 265.34, 245.52, 342.290, 307.360, 98.74, 140.10, 192.90, 236.39
58924, 23.24409, -120.51678, 9597.50, 2.00, 265.61, 245.50, 341.535, 307.220, 98.39, 140.04, 192.89, 236.38
58924, 23.24199, -120.51680, 9599.88, 2.05, 265.58, 245.49, 342.038, 307.100, 98.22, 139.99, 192.61, 236.38
58924, 23.23987, -120.51680, 9602.08, 2.09, 265.73, 245.46, 342.290, 306.972, 98.04, 140.02, 192.46, 236.44
58924, 23.23774, -120.51682, 9604.40, 2.14, 265.88, 245.43, 341.031, 306.850, 99.18, 140.05, 193.76, 236.48
58924, 23.23561, -120.51683, 9606.80, 2.10, 265.83, 245.42, 342.038, 306.770, 98.04, 139.99, 192.55, 236.46
58924, 23.23351, -120.51684, 9609.38, 2.06, 265.88, 245.41, 341.283, 306.672, 98.30, 139.96, 192.97, 236.47
58924, 23.23138, -120.51685, 9611.78, 2.06, 265.90, 245.38, 341.535, 306.580, 98.22, 140.03, 192.85, 236.54
58924, 23.22926, -120.51686, 9614.18, 2.07, 265.83, 245.37, 341.031, 306.480, 98.65, 140.00, 193.31, 236.54
58924, 23.22715, -120.51686, 9616.57, 2.07, 265.51, 245.35, 341.031, 306.373, 99.27, 140.03, 193.70, 236.59
58924, 23.22502, -120.51687, 9618.86, 2.07, 264.92, 245.33, 341.283, 306.280, 98.48, 140.08, 192.77, 236.65
58924, 23.22290, -120.51687, 9621.18, 2.07, 264.53, 245.31, 340.528, 306.190, 99.00, 140.12, 193.25, 236.70
58924, 23.22072, -120.51688, 9623.47, 2.07, 264.78, 245.29, 341.031, 306.100, 99.09, 140.17, 193.29, 236.76
58924, 23.21863, -120.51688, 9625.80, 2.07, 265.14, 245.28, 340.779, 306.000, 98.39, 140.19, 192.90, 236.80
58924, 23.21653, -120.51688, 9627.98, 2.08, 265.68, 245.28, 341.283, 305.902, 97.95, 140.23, 192.61, 236.86
58924, 23.21441, -120.51688, 9630.17, 2.07, 265.70, 245.28, 341.787, 305.820, 98.65, 140.26, 193.08, 236.91
58924, 23.21228, -120.51688, 9632.47, 2.07, 265.66, 245.26, 340.276, 305.703, 98.65, 140.32, 193.43, 236.99
58924, 23.21014, -120.51687, 9634.78, 2.09, 265.80, 245.27, 340.024, 305.610, 97.60, 140.23, 192.66, 236.96
58924, 23.20802, -120.51687, 9637.08, 2.11, 265.19, 245.28, 340.276, 305.492, 98.83, 140.04, 193.40, 236.86
58924, 23.20591, -120.51686, 9639.37, 2.10, 264.63, 245.27, 340.024, 305.410, 97.95, 140.00, 192.53, 236.86
58924, 23.20376, -120.51686, 9641.79, 2.09, 264.46, 245.24, 339.772, 305.300, 98.57, 140.11, 193.04, 236.96
58924, 23.20163, -120.51685, 9644.19, 2.07, 264.92, 245.24, 340.024, 305.201, 98.74, 140.09, 193.29, 236.98
58924, 23.19953, -120.51684, 9646.57, 2.08, 265.61, 245.22, 341.031, 305.093, 97.95, 140.24, 192.64, 237.12
58924, 23.19737, -120.51683, 9649.09, 2.06, 265.88, 245.21, 339.772, 305.011, 98.48, 140.24, 193.48, 237.14
58924, 23.19526, -120.51681, 9651.48, 2.06, 265.56, 245.19, 339.269, 304.902, 98.65, 140.42, 193.63, 237.30
58924, 23.19313, -120.51680, 9653.98, 2.05, 264.56, 245.17, 340.528, 304.812, 99.00, 140.50, 193.26, 237.39
58924, 23.19101, -120.51679, 9656.47, 2.08, 264.39, 245.15, 340.024, 304.693, 99.09, 140.62, 193.39, 237.50
58924, 23.18886, -120.51677, 9658.98, 2.07, 264.92, 245.14, 339.520, 304.572, 100.14, 140.74, 194.57, 237.63
58924, 23.18673, -120.51676, 9661.67, 2.03, 265.39, 245.18, 339.520, 304.482, 99.18, 141.10, 193.95, 237.95
58924, 23.18462, -120.51674, 9664.27, 2.03, 265.39, 245.18, 339.269, 304.383, 99.00, 141.31, 193.86, 238.13
58924, 23.18248, -120.51672, 9666.88, 2.03, 265.92, 245.16, 339.269, 304.262, 99.44, 141.45, 194.42, 238.27
58924, 23.18035, -120.51671, 9669.58, 2.03, 265.66, 245.15, 340.024, 304.160, 99.35, 141.55, 194.07, 238.37
58924, 23.17820, -120.51670, 9672.38, 2.02, 265.00, 245.17, 339.520, 304.040, 99.27, 141.65, 193.88, 238.50
58924, 23.17598, -120.51670, 9675.17, 2.02, 264.70, 245.20, 339.520, 303.903, 100.23, 141.48, 194.57, 238.44
58924, 23.17395, -120.51730, 9677.78, 2.02, 265.29, 245.17, 339.269, 303.770, 99.70, 141.58, 194.41, 238.54
58924, 23.17181, -120.51730, 9680.57, 1.98, 265.95, 245.12, 338.765, 303.710, 100.05, 141.75, 195.06, 238.66
58924, 23.16967, -120.51729, 9683.18, 1.97, 264.90, 245.07, 338.513, 303.580, 99.44, 141.86, 194.23, 238.77
58924, 23.16754, -120.51728, 9685.78, 1.99, 265.26, 245.09, 338.010, 303.462, 99.61, 141.77, 194.63, 238.75
58924, 23.16540, -120.51726, 9688.28, 1.99, 264.78, 245.08, 338.765, 303.372, 99.44, 141.85, 194.13, 238.83
58924, 23.16327, -120.51725, 9690.78, 1.99, 265.48, 245.10, 338.765, 303.260, 100.23, 141.85, 195.04, 238.88
58924, 23.16114, -120.51724, 9693.17, 2.01, 265.66, 245.09, 337.758, 303.153, 99.35, 141.86, 194.62, 238.92
58924, 23.15901, -120.51723, 9695.64, 2.01, 266.17, 245.07, 338.513, 303.040, 100.49, 141.87, 195.57, 238.96
58924, 23.15686, -120.51721, 9698.15, 1.98, 265.44, 245.06, 338.010, 302.950, 99.96, 141.90, 194.99, 239.00
58924, 23.15472, -120.51721, 9700.58, 1.98, 264.75, 245.04, 337.758, 302.850, 99.61, 141.92, 194.51, 239.04
58924, 23.15259, -120.51720, 9702.97, 1.99, 265.26, 245.03, 337.506, 302.753, 99.79, 141.92, 194.90, 239.07
58924, 23.15043, -120.51719, 9705.38, 1.97, 265.88, 245.00, 338.261, 302.642, 100.49, 141.97, 195.52, 239.13
58924, 23.14829, -120.51718, 9707.88, 1.96, 265.97, 244.97, 338.261, 302.540, 99.96, 142.07, 195.12, 239.23
58924, 23.14614, -120.51718, 9710.18, 1.98, 265.14, 244.95, 338.513, 302.432, 99.88, 142.18, 194.68, 239.34
58924, 23.14400, -120.51717, 9712.48, 1.98, 265.00, 244.93, 337.506, 302.330, 99.79, 142.31, 194.80, 239.46
58924, 23.14187, -120.51717, 9714.87, 1.98, 265.90, 244.91, 337.002, 302.243, 100.31, 142.39, 195.69, 239.54
58924, 23.13970, -120.51716, 9717.19, 1.97, 266.34, 244.88, 337.758, 302.141, 100.49, 142.44, 195.81, 239.60
58924, 23.13757, -120.51716, 9719.58, 1.96, 265.36, 244.86, 337.506, 302.070, 99.79, 142.54, 194.94, 239.69
58924, 23.13542, -120.51715, 9721.98, 1.96, 264.82, 244.85, 337.002, 301.972, 101.01, 142.59, 195.87, 239.75
58924, 23.13323, -120.51715, 9724.42, 1.97, 265.26, 244.82, 337.254, 301.870, 101.10, 142.76, 196.05, 239.89
58924, 23.13112, -120.51715, 9726.68, 1.94, 265.95, 244.79, 338.010, 301.770, 100.49, 142.87, 195.61, 240.00
58924, 23.12897, -120.51715, 9729.08, 1.93, 265.90, 244.75, 337.506, 301.660, 100.93, 143.08, 196.07, 240.17
58924, 23.12682, -120.51715, 9731.48, 1.95, 265.58, 244.72, 337.254, 301.572, 100.31, 143.22, 195.51, 240.29
58924, 23.12467, -120.51715, 9733.85, 1.95, 265.44, 244.69, 337.002, 301.450, 101.01, 143.40, 196.10, 240.45
58924, 23.12252, -120.51715, 9736.28, 1.92, 266.05, 244.68, 338.010, 301.350, 100.49, 143.42, 195.64, 240.49
58924, 23.12036, -120.51715, 9738.68, 1.90, 265.78, 244.66, 337.506, 301.290, 101.36, 143.51, 196.39, 240.57
58924, 23.11823, -120.51716, 9740.97, 1.91, 264.95, 244.62, 337.506, 301.190, 100.75, 143.61, 195.58, 240.66
58924, 23.11606, -120.51716, 9743.35, 1.94, 265.70, 244.63, 336.751, 301.082, 100.23, 143.60, 195.61, 240.70
58924, 23.11389, -120.51716, 9745.69, 1.90, 266.51, 244.62, 336.751, 300.980, 100.75, 143.70, 196.34, 240.80
58924, 23.11174, -120.51717, 9747.98, 1.90, 265.66, 244.60, 336.751, 300.870, 101.45, 143.75, 196.60, 240.87
58924, 23.10960, -120.51717, 9750.34, 1.90, 264.87, 244.58, 336.247, 300.770, 100.58, 143.79, 195.72, 240.92
58924, 23.10744, -120.51718, 9752.58, 1.92, 265.88, 244.55, 337.254, 300.682, 100.66, 143.81, 195.91, 240.95
58924, 23.10526, -120.51718, 9754.89, 1.91, 266.22, 244.53, 336.247, 300.630, 101.10, 143.89, 196.65, 241.02
58924, 23.10310, -120.51718, 9757.19, 1.90, 265.63, 244.50, 335.995, 300.501, 101.80, 143.96, 197.07, 241.10
58924, 23.10095, -120.51719, 9759.48, 1.88, 265.04, 244.51, 335.240, 300.422, 101.36, 143.91, 196.68, 241.09
58924, 23.09880, -120.51720, 9761.67, 1.88, 266.09, 244.49, 335.491, 300.330, 101.54, 144.05, 197.15, 241.22
58924, 23.09662, -120.51721, 9763.88, 1.89, 266.41, 244.46, 336.751, 300.230, 100.84, 144.21, 196.38, 241.36
58924, 23.09445, -120.51721, 9765.99, 1.89, 265.36, 244.44, 336.499, 300.150, 101.19, 144.37, 196.34, 241.50
58924, 23.09230, -120.51722, 9768.08, 1.90, 265.58, 244.42, 336.751, 300.042, 101.45, 144.48, 196.57, 241.60
58924, 23.09014, -120.51722, 9770.38, 1.90, 266.29, 244.39, 337.254, 299.950, 101.19, 144.54, 196.50, 241.66
58924, 23.08792, -120.51723, 9772.63, 1.90, 265.75, 244.39, 336.499, 299.880, 102.06, 144.65, 197.20, 241.77
58924, 23.08579, -120.51724, 9774.89, 1.89, 265.56, 244.37, 336.247, 299.780, 101.63, 144.67, 196.83, 241.81
58924, 23.08364, -120.51725, 9777.28, 1.91, 266.17, 244.35, 335.995, 299.652, 101.80, 144.69, 197.26, 241.86
58924, 23.08148, -120.51725, 9779.77, 1.90, 265.75, 244.33, 335.491, 299.570, 101.71, 144.67, 197.16, 241.86
58924, 23.07930, -120.51726, 9782.37, 1.87, 265.14, 244.31, 335.995, 299.482, 101.36, 144.69, 196.53, 241.90
58924, 23.07712, -120.51727, 9784.89, 1.87, 265.68, 244.29, 335.491, 299.370, 102.06, 144.72, 197.42, 241.95
58924, 23.07497, -120.51728, 9787.58, 1.87, 266.41, 244.27, 335.743, 299.290, 102.41, 144.77, 197.92, 242.01
58924, 23.07278, -120.51728, 9790.18, 1.87, 265.56, 244.24, 334.988, 299.190, 101.19, 144.92, 196.79, 242.14
58924, 23.07063, -120.51729, 9792.77, 1.86, 265.63, 244.21, 335.743, 299.050, 101.54, 145.00, 196.91, 242.23
58924, 23.06847, -120.51730, 9795.43, 1.85, 266.39, 244.21, 336.751, 298.973, 101.45, 144.85, 196.87, 242.15
58924, 23.06628, -120.51731, 9798.08, 1.86, 265.68, 244.18, 335.743, 298.842, 102.06, 144.93, 197.36, 242.24
58924, 23.06412, -120.51731, 9800.73, 1.87, 265.46, 244.15, 335.743, 298.713, 102.94, 145.07, 197.99, 242.37
58924, 23.06192, -120.51706, 9803.38, 1.84, 266.61, 244.12, 334.736, 298.630, 102.24, 145.14, 198.10, 242.43
58924, 23.05977, -120.51668, 9805.97, 1.85, 265.61, 244.09, 334.988, 298.513, 102.94, 145.27, 198.23, 242.56
58924, 23.05758, -120.51668, 9808.58, 1.84, 265.75, 244.06, 335.491, 298.392, 101.71, 145.37, 197.16, 242.66
58924, 23.05541, -120.51669, 9811.28, 1.86, 266.14, 244.02, 335.743, 298.272, 102.33, 145.46, 197.75, 242.75
58924, 23.05324, -120.51670, 9813.97, 1.85, 266.07, 244.00, 335.240, 298.183, 101.63, 145.48, 197.27, 242.78
58924, 23.05106, -120.51670, 9816.68, 1.84, 265.31, 243.98, 335.240, 298.070, 101.98, 145.53, 197.28, 242.85
58924, 23.04889, -120.51671, 9819.55, 1.83, 266.24, 243.95, 333.729, 297.973, 102.33, 145.57, 198.29, 242.90
58924, 23.04664, -120.51672, 9822.34, 1.83, 265.66, 243.93, 334.232, 297.856, 102.24, 145.61, 197.87, 242.96
58924, 23.04454, -120.51672, 9825.03, 1.82, 265.26, 243.90, 334.736, 297.753, 102.41, 145.61, 197.74, 242.98
58924, 23.04234, -120.51673, 9827.76, 1.83, 266.46, 243.89, 333.981, 297.652, 101.98, 145.51, 198.02, 242.93
58924, 23.04019, -120.51673, 9830.47, 1.84, 265.51, 243.86, 333.477, 297.530, 101.89, 145.53, 197.72, 242.98
58924, 23.03800, -120.51674, 9833.27, 1.83, 265.56, 243.83, 334.232, 297.393, 103.03, 145.53, 198.48, 243.01
58924, 23.03581, -120.51674, 9836.06, 1.82, 265.75, 243.80, 334.484, 297.300, 101.98, 145.53, 197.63, 243.04
58924, 23.03364, -120.51675, 9838.77, 1.81, 265.36, 243.78, 332.973, 297.173, 102.59, 145.53, 198.36, 243.06
58924, 23.03145, -120.51675, 9841.46, 1.82, 266.09, 243.76, 333.729, 297.072, 102.24, 145.51, 198.16, 243.07
58924, 23.02925, -120.51676, 9844.20, 1.83, 266.44, 243.73, 332.470, 296.960, 102.15, 145.46, 198.53, 243.07
58924, 23.02708, -120.51676, 9846.86, 1.82, 265.07, 243.70, 331.966, 296.842, 101.54, 145.46, 197.65, 243.09
58924, 23.02491, -120.51676, 9849.47, 1.81, 265.88, 243.69, 333.225, 296.743, 102.85, 145.39, 198.70, 243.07
58924, 23.02274, -120.51676, 9852.07, 1.81, 266.41, 243.68, 333.477, 296.640, 102.41, 145.52, 198.49, 243.20
58924, 23.02052, -120.51676, 9854.59, 1.81, 265.17, 243.68, 333.729, 296.531, 102.41, 145.68, 197.96, 243.35
58924, 23.01835, -120.51677, 9857.16, 1.81, 266.24, 243.67, 332.973, 296.452, 102.68, 145.62, 198.76, 243.34
58924, 23.01618, -120.51677, 9859.63, 1.83, 265.92, 243.66, 332.721, 296.343, 102.50, 145.61, 198.56, 243.36
58924, 23.01397, -120.51677, 9862.19, 1.83, 265.44, 243.64, 333.477, 296.250, 102.85, 145.61, 198.48, 243.38
58924, 23.01179, -120.51677, 9864.76, 1.82, 266.31, 243.61, 333.225, 296.160, 102.33, 145.61, 198.44, 243.41
58924, 23.00961, -120.51677, 9867.26, 1.82, 265.29, 243.59, 331.966, 296.030, 102.41, 145.58, 198.45, 243.42
58924, 23.00743, -120.51677, 9869.77, 1.82, 265.92, 243.58, 332.470, 295.930, 102.15, 145.55, 198.34, 243.43
58924, 23.00523, -120.51676, 9872.36, 1.83, 266.07, 243.56, 331.714, 295.822, 102.15, 145.50, 198.59, 243.42
58924, 23.00305, -120.51676, 9874.87, 1.84, 265.00, 243.55, 332.721, 295.700, 102.06, 145.42, 197.86, 243.40
58924, 23.00087, -120.51676, 9877.37, 1.84, 266.02, 243.55, 331.966, 295.600, 101.80, 145.25, 198.22, 243.31
58924, 22.99860, -120.51676, 9880.19, 1.83, 265.92, 243.54, 331.966, 295.480, 102.06, 145.17, 198.40, 243.29
58924, 22.99649, -120.51675, 9882.67, 1.82, 265.14, 243.54, 331.966, 295.400, 102.59, 145.15, 198.53, 243.31
58924, 22.99429, -120.51675, 9885.28, 1.83, 266.24, 243.54, 331.462, 295.292, 101.98, 145.18, 198.57, 243.36
58924, 22.99210, -120.51674, 9887.88, 1.84, 265.07, 243.51, 330.707, 295.182, 102.24, 145.24, 198.54, 243.43
58924, 22.98991, -120.51673, 9890.48, 1.84, 265.80, 243.48, 330.959, 295.060, 102.06, 145.26, 198.61, 243.47
58924, 22.98774, -120.51673, 9893.13, 1.83, 265.68, 243.47, 331.966, 294.993, 101.98, 145.25, 198.23, 243.48
58924, 22.98553, -120.51673, 9895.77, 1.84, 264.95, 243.42, 330.455, 294.843, 101.89, 145.42, 198.27, 243.64
58924, 22.98333, -120.51672, 9898.56, 1.83, 266.19, 243.40, 331.714, 294.740, 101.80, 145.47, 198.34, 243.71
58924, 22.98115, -120.51671, 9901.35, 1.81, 265.14, 243.38, 331.714, 294.623, 101.28, 145.48, 197.52, 243.74
58924, 22.97894, -120.51671, 9904.09, 1.81, 265.78, 243.36, 330.959, 294.541, 103.03, 145.46, 199.38, 243.75
58924, 22.97678, -120.51670, 9906.87, 1.81, 266.36, 243.33, 331.714, 294.430, 101.45, 145.48, 198.12, 243.79
58924, 22.97457, -120.51670, 9909.57, 1.80, 265.24, 243.31, 331.211, 294.303, 102.68, 145.53, 198.83, 243.86
58924, 22.97239, -120.51669, 9912.33, 1.80, 266.05, 243.28, 331.462, 294.193, 102.68, 145.57, 199.07, 243.92
58924, 22.97016, -120.51668, 9915.08, 1.81, 265.29, 243.26, 330.203, 294.080, 102.68, 145.56, 199.11, 243.94
58924, 22.96797, -120.51674, 9917.78, 1.81, 265.83, 243.25, 331.211, 293.971, 102.41, 145.58, 198.84, 243.99
58924, 22.96581, -120.51732, 9920.47, 1.80, 265.90, 243.22, 330.707, 293.860, 102.24, 145.67, 198.85, 244.08
58924, 22.96360, -120.51731, 9923.15, 1.79, 265.07, 243.21, 330.707, 293.740, 102.59, 145.70, 198.82, 244.14
58924, 22.96139, -120.51731, 9925.89, 1.81, 266.12, 243.19, 330.203, 293.640, 101.28, 145.74, 198.27, 244.19
58924, 22.95919, -120.51730, 9928.58, 1.82, 264.90, 243.16, 330.707, 293.521, 102.41, 145.81, 198.62, 244.27
58924, 22.95701, -120.51729, 9931.35, 1.82, 266.14, 243.13, 330.455, 293.383, 102.15, 145.91, 198.93, 244.38
58924, 22.95477, -120.51728, 9934.24, 1.80, 265.19, 243.11, 330.203, 293.308, 103.38, 146.04, 199.64, 244.49
58924, 22.95262, -120.51727, 9937.17, 1.80, 265.63, 243.07, 330.455, 293.153, 102.94, 146.15, 199.38, 244.61
58924, 22.95041, -120.51727, 9940.18, 1.79, 265.61, 243.05, 329.700, 293.050, 102.41, 146.11, 199.14, 244.61
58924, 22.94821, -120.51726, 9943.19, 1.78, 265.34, 243.03, 329.951, 292.941, 102.94, 146.15, 199.40, 244.67
58924, 22.94601, -120.51725, 9946.28, 1.77, 264.90, 243.00, 329.700, 292.810, 102.68, 146.13, 199.09, 244.68
58924, 22.94383, -120.51725, 9949.25, 1.75, 265.17, 242.98, 330.707, 292.710, 103.11, 146.12, 199.29, 244.70
58924, 22.94162, -120.51724, 9952.27, 1.75, 266.07, 242.94, 329.196, 292.561, 103.29, 146.18, 200.16, 244.78
58924, 22.93943, -120.51723, 9955.07, 1.75, 265.70, 242.93, 329.196, 292.450, 102.33, 146.23, 199.23, 244.86
58924, 22.93722, -120.51722, 9957.97, 1.77, 265.48, 242.91, 330.455, 292.340, 103.11, 146.28, 199.47, 244.93
58924, 22.93502, -120.51721, 9960.87, 1.76, 265.68, 242.90, 328.692, 292.211, 101.54, 146.25, 198.70, 244.94
58924, 22.93282, -120.51721, 9963.56, 1.76, 265.26, 242.87, 329.951, 292.100, 102.68, 146.30, 199.16, 245.00
58924, 22.93063, -120.51720, 9966.34, 1.77, 266.12, 242.83, 329.951, 292.003, 102.59, 146.37, 199.41, 245.07
58924, 22.92842, -120.51719, 9969.17, 1.75, 264.97, 242.82, 328.441, 291.900, 102.41, 146.30, 199.22, 245.05
58924, 22.92623, -120.51718, 9971.87, 1.74, 266.12, 242.81, 328.692, 291.773, 102.50, 146.28, 199.66, 245.07
58924, 22.92404, -120.51718, 9974.66, 1.79, 264.85, 242.79, 327.937, 291.644, 103.38, 146.29, 200.09, 245.12
58924, 22.92182, -120.51717, 9977.46, 1.78, 266.29, 242.78, 328.944, 291.550, 102.59, 146.23, 199.73, 245.11
58924, 22.91962, -120.51716, 9980.27, 1.76, 265.31, 242.75, 328.189, 291.430, 102.68, 146.32, 199.63, 245.20
58924, 22.91743, -120.51716, 9983.06, 1.74, 265.48, 242.72, 328.441, 291.340, 102.68, 146.37, 199.63, 245.26
58924, 22.91521, -120.51715, 9985.89, 1.76, 265.73, 242.70, 327.433, 291.211, 102.15, 146.29, 199.55, 245.23
58924, 22.91278, -120.51715, 9988.88, 1.76, 265.31, 242.66, 327.433, 291.092, 102.85, 146.30, 199.97, 245.27
58924, 22.91080, -120.51715, 9991.36, 1.75, 265.78, 242.64, 328.189, 291.000, 102.94, 146.33, 200.02, 245.31
58924, 22.90859, -120.51714, 9994.06, 1.76, 264.90, 242.62, 326.930, 290.910, 102.15, 146.34, 199.37, 245.34
58924, 22.90638, -120.51714, 9996.79, 1.76, 266.00, 242.58, 327.685, 290.781, 102.76, 146.49, 200.09, 245.47
58924, 22.90418, -120.51713, 9999.58, 1.76, 265.02, 242.53, 327.181, 290.662, 103.20, 146.55, 200.21, 245.54
58924, 22.90198, -120.51713, 10002.34, 1.74, 266.14, 242.49, 328.692, 290.553, 102.50, 146.60, 199.67, 245.59
58924, 22.89978, -120.51713, 10005.16, 1.73, 264.73, 242.46, 328.189, 290.444, 102.59, 146.62, 199.34, 245.64
58924, 22.89756, -120.51713, 10007.98, 1.72, 265.19, 242.43, 328.189, 290.332, 102.59, 146.62, 199.51, 245.66
58924, 22.89535, -120.51713, 10010.69, 1.74, 264.73, 242.40, 327.181, 290.201, 103.11, 146.58, 200.02, 245.66
58924, 22.89316, -120.51714, 10013.36, 1.74, 266.00, 242.35, 327.433, 290.100, 103.29, 146.72, 200.58, 245.78
58924, 22.89093, -120.51715, 10016.16, 1.72, 264.97, 242.32, 326.930, 290.002, 103.55, 146.82, 200.54, 245.87
58924, 22.88872, -120.51715, 10018.86, 1.71, 265.63, 242.29, 327.433, 289.892, 103.38, 146.90, 200.51, 245.95
58924, 22.88651, -120.51716, 10021.49, 1.70, 265.31, 242.28, 326.678, 289.790, 102.24, 146.85, 199.66, 245.96
58924, 22.88431, -120.51717, 10024.14, 1.72, 265.66, 242.31, 326.930, 289.663, 103.29, 146.79, 200.58, 245.97
58924, 22.88209, -120.51718, 10026.68, 1.74, 264.97, 242.31, 326.678, 289.582, 103.64, 146.76, 200.67, 245.98
58924, 22.87988, -120.51719, 10029.27, 1.73, 265.51, 242.28, 327.433, 289.481, 102.68, 146.83, 199.90, 246.05
58924, 22.87768, -120.51721, 10031.84, 1.69, 265.26, 242.25, 325.922, 289.380, 103.38, 146.90, 200.77, 246.12
58924, 22.87547, -120.51722, 10034.36, 1.70, 265.63, 242.23, 326.930, 289.304, 103.20, 146.83, 200.50, 246.09
58924, 22.87326, -120.51724, 10036.82, 1.75, 265.07, 242.20, 327.433, 289.164, 103.03, 146.77, 200.02, 246.08
58924, 22.87105, -120.51726, 10039.26, 1.72, 265.53, 242.17, 326.678, 289.080, 102.50, 146.76, 199.96, 246.09
58924, 22.86881, -120.51728, 10041.89, 1.71, 264.78, 242.15, 326.930, 288.990, 103.29, 146.78, 200.25, 246.13
58924, 22.86660, -120.51729, 10044.29, 1.69, 265.17, 242.12, 325.922, 288.880, 103.64, 146.69, 200.94, 246.09
58924, 22.86438, -120.51726, 10046.68, 1.70, 265.14, 242.06, 326.678, 288.802, 103.55, 146.91, 200.67, 246.25
58924, 22.86217, -120.51668, 10048.99, 1.74, 265.34, 242.05, 325.922, 288.690, 103.64, 146.97, 201.01, 246.33
58924, 22.85996, -120.51670, 10051.27, 1.75, 265.19, 242.03, 325.922, 288.570, 103.20, 147.04, 200.59, 246.41
58924, 22.85768, -120.51672, 10053.82, 1.72, 265.39, 242.01, 325.922, 288.480, 102.94, 147.16, 200.45, 246.52
58924, 22.85552, -120.51673, 10056.27, 1.71, 264.73, 241.99, 324.915, 288.421, 103.55, 147.21, 200.97, 246.57
58924, 22.85330, -120.51674, 10058.77, 1.71, 265.46, 241.97, 325.922, 288.321, 103.20, 147.16, 200.70, 246.57
58924, 22.85108, -120.51676, 10061.19, 1.71, 264.70, 241.94, 325.419, 288.190, 103.81, 147.21, 201.04, 246.63
58924, 22.84888, -120.51676, 10063.67, 1.70, 265.85, 241.92, 326.174, 288.113, 103.73, 147.16, 201.21, 246.61
58924, 22.84665, -120.51677, 10066.26, 1.70, 264.53, 241.90, 325.167, 288.012, 102.94, 147.17, 200.33, 246.65
58924, 22.84443, -120.51678, 10068.69, 1.69, 265.75, 241.87, 325.419, 287.921, 102.68, 147.27, 200.51, 246.74
58924, 22.84223, -120.51679, 10071.12, 1.70, 264.80, 241.86, 325.922, 287.830, 102.68, 147.40, 200.02, 246.87
58924, 22.84000, -120.51679, 10073.57, 1.71, 265.70, 241.83, 325.419, 287.703, 103.03, 147.43, 200.78, 246.92
58924, 22.83778, -120.51679, 10076.04, 1.70, 264.43, 241.80, 324.663, 287.610, 102.94, 147.38, 200.42, 246.90
58924, 22.83555, -120.51680, 10078.57, 1.70, 265.68, 241.78, 325.419, 287.510, 103.29, 147.29, 200.98, 246.87
58924, 22.83333, -120.51680, 10080.98, 1.72, 264.61, 241.75, 324.411, 287.400, 103.03, 147.34, 200.62, 246.93
58924, 22.83110, -120.51680, 10083.59, 1.72, 265.68, 241.72, 324.663, 287.301, 102.59, 147.39, 200.60, 246.99
58924, 22.82889, -120.51679, 10086.18, 1.71, 264.82, 241.70, 324.159, 287.230, 103.90, 147.40, 201.48, 247.01
58924, 22.82666, -120.51679, 10088.88, 1.71, 265.12, 241.67, 324.411, 287.092, 103.20, 147.48, 200.96, 247.10
58924, 22.82444, -120.51679, 10091.56, 1.71, 265.17, 241.64, 324.159, 287.000, 103.29, 147.53, 201.11, 247.16
58924, 22.82223, -120.51678, 10094.34, 1.70, 264.70, 241.62, 325.167, 286.893, 104.16, 147.69, 201.39, 247.30
58924, 22.82001, -120.51677, 10097.17, 1.70, 265.39, 241.59, 324.411, 286.763, 103.38, 147.69, 201.20, 247.33
